date,open,high,low,close,volume
2001-10-03,105.4578,105.4838,103.4323,104.8239,1086565
2001-10-04,105.2214,105.6073,105.0018,105.2647,3220381
2001-10-05,105.9361,106.1557,104.848,105.2531,3722589
2001-10-08,104.7014,107.3338,104.6059,105.6715,807101
2001-10-09,104.8984,105.155,104.313,104.6409,4455891
2001-10-10,101.9301,103.5365,101.2302,102.6844,1516045
2001-10-11,100.0355,101.1885,98.6988,100.1815,2350027
2001-10-12,100.4502,100.9965,97.6535,98.867,2936525
2001-10-15,99.1538,100.005,96.9114,98.344,4437043
2001-10-16,97.8405,99.9079,96.6795,98.0182,4944864
2001-10-17,101.0355,101.6378,99.3866,100.3435,1613809
2001-10-18,101.7559,102.2494,101.4073,101.7045,2337982
2001-10-19,99.6998,101.9017,99.5505,100.5572,3239210
2001-10-22,101.3333,101.6595,100.6841,100.9978,2351216
2001-10-23,101.7846,101.9733,98.987,100.5258,864914
2001-10-24,99.0442,102.0811,98.7669,100.2034,4010619
2001-10-25,100.4607,101.0579,99.146,100.4465,3034059
2001-10-26,102.4024,102.9557,99.5035,101.2159,1079987
2001-10-29,101.2862,102.2513,99.8585,100.8248,3374065
2001-10-30,102.7038,104.1467,101.3428,102.1407,4577845
2001-10-31,100.4026,101.5953,100.0316,100.7707,3399708
2001-11-01,100.0482,101.7514,99.6386,100.7985,2646555
2001-11-02,103.9379,104.704,103.4351,104.0109,4004532
2001-11-05,105.0583,105.8321,103.6748,104.3106,1722533
2001-11-06,105.9935,106.5525,105.7368,106.1413,926353
2001-11-07,106.0888,107.2215,105.0075,106.2792,2706374
2001-11-08,107.4293,108.8696,105.2689,107.0439,1753523
2001-11-09,106.9416,107.5618,106.7767,106.9924,2706540
2001-11-12,106.8074,107.3309,105.3065,106.7952,3618788
2001-11-13,105.9151,106.257,105.3364,105.822,4309728
2001-11-14,106.6482,107.0956,105.9994,106.3912,3164338
2001-11-15,105.2943,105.6041,105.0105,105.3306,3239671
2001-11-16,105.841,106.4805,105.4737,106.1965,4772536
2001-11-19,107.6885,109.4137,105.5899,107.6101,4587691
2001-11-20,109.263,110.143,106.3864,108.1061,4028806
2001-11-21,108.3248,108.9927,106.7207,107.7569,4591555
2001-11-22,108.8471,109.4112,107.2603,108.3672,2619409
2001-11-23,107.4535,110.1839,106.7302,107.9881,3952388
2001-11-26,110.1516,110.8178,107.7939,109.2291,2901863
2001-11-27,106.6473,108.2882,105.8192,106.8762,3267765
2001-11-28,106.2506,106.7723,106.0921,106.4679,3468645
2001-11-29,103.5376,105.7333,103.2337,103.9754,853089
2001-11-30,103.7675,104.358,100.8781,102.147,546027
2001-12-03,104.0186,104.3677,103.4414,103.8533,4788417
2001-12-04,105.7812,106.1333,103.915,104.996,2138956
2001-12-05,104.337,105.1037,103.3556,104.1142,729166
2001-12-06,102.8206,103.0732,101.2651,102.2743,1048559
2001-12-07,99.3108,100.3338,98.0266,98.7196,675597
2001-12-10,98.271,98.7322,97.43,98.0975,1577481
2001-12-11,100.1275,102.5462,99.9831,101.0087,3781652
2001-12-12,102.7077,103.6547,100.7879,101.5575,4232781
2001-12-13,100.8507,101.1362,100.4266,100.898,782028
2001-12-14,101.051,102.358,100.6336,101.483,2968122
2001-12-17,98.9476,100.4339,98.7588,99.6197,3474947
2001-12-18,99.2593,100.8048,98.4374,99.2848,4372071
2001-12-19,98.7553,100.035,98.6734,99.4232,4573020
2001-12-20,99.0892,100.2747,97.3047,99.3404,4499681
2001-12-21,100.2791,101.3722,98.9647,100.3077,3726703
2001-12-24,101.3329,101.4297,100.2521,100.7435,4126770
2001-12-25,101.7278,102.34,101.071,101.575,3850932
2001-12-26,101.326,101.7852,100.0861,100.7596,3929338
2001-12-27,101.8712,102.4922,100.6441,101.8714,4559689
2001-12-28,104.1935,104.5577,103.345,103.9031,1247446
2001-12-31,102.7423,104.0529,102.1434,102.721,887919
2002-01-01,101.6385,102.4169,101.0854,101.6529,1711816
2002-01-02,102.7766,105.4093,102.4184,103.3162,4781743
2002-01-03,103.4877,104.141,102.272,103.0998,3668350
2002-01-04,104.0063,106.0414,103.1239,104.8723,2616714
2002-01-07,103.8239,105.2064,102.1423,104.3377,1854718
2002-01-08,106.4831,106.5434,105.7749,106.1968,1397590
2002-01-09,107.1178,108.2345,104.7129,106.3857,2188173
2002-01-10,106.5305,107.2086,106.2826,106.7372,4780645
2002-01-11,109.5397,110.9652,108.0282,108.7821,4713582
2002-01-14,108.2001,109.0696,106.8838,108.3325,4877346
2002-01-15,108.0388,108.2902,106.6125,107.1374,3676408
2002-01-16,107.1225,107.5234,105.5794,106.5836,3137400
2002-01-17,106.4092,107.7407,105.7962,107.1851,979857
2002-01-18,105.8771,106.0075,104.3852,105.211,3167021
2002-01-21,105.4968,107.9536,105.0721,106.0402,3745409
2002-01-22,105.243,105.5897,105.1107,105.3779,2391143
2002-01-23,105.8104,107.4315,105.7535,106.8607,4072043
2002-01-24,103.8881,105.0581,103.3593,103.855,3154366
2002-01-25,102.7337,104.5083,101.4798,102.8999,4609908
2002-01-28,100.7148,101.5334,100.4544,100.8585,981979
2002-01-29,99.0801,100.9625,99.056,99.8835,3583057
2002-01-30,99.2624,101.7754,99.2356,100.2008,2049432
2002-01-31,101.0455,101.2345,98.7491,100.0055,930685
2002-02-01,100.1053,100.7944,98.196,99.7218,1871000
2002-02-04,100.2807,100.7945,99.0909,99.5514,3943742
2002-02-05,100.5422,100.922,99.1496,99.8147,1334043
2002-02-06,99.1428,99.8418,97.5562,98.6337,3453347
2002-02-07,98.9166,100.5019,98.8128,99.4938,1406793
2002-02-08,100.8264,100.9387,99.4267,100.3082,2552599
2002-02-11,100.764,102.6253,99.3666,100.7929,1154538
2002-02-12,100.9872,102.9806,99.3335,101.4885,3922421
2002-02-13,102.6317,102.8413,100.9937,101.8705,4424420
2002-02-14,103.9186,104.8393,103.6819,104.4098,2863031
2002-02-15,104.1269,104.8976,103.7761,104.3216,2263966
2002-02-18,104.2984,104.4668,103.3053,103.9587,4695308
2002-02-19,102.881,104.9419,100.6514,103.0435,4757929
2002-02-20,101.6916,103.3083,100.5201,101.7953,4692182
2002-02-21,101.6171,101.7378,99.0821,100.3065,4024153
2002-02-22,100.9651,101.2714,98.5192,99.2622,1514521
2002-02-25,99.4032,99.4784,98.8106,99.1979,1221887
2002-02-26,98.9198,100.5013,98.4938,99.6165,2482619
2002-02-27,100.1565,100.3873,98.9088,99.6976,3055423
2002-02-28,98.7389,99.2598,97.7424,98.8057,1393340
2002-03-01,100.454,101.4501,98.221,99.8988,1155113
2002-03-04,98.9354,101.9872,98.7821,100.8093,1988230
2002-03-05,100.502,100.881,100.0279,100.6365,2079053
2002-03-06,99.4325,100.8669,99.0313,99.8711,1503919
2002-03-07,102.0005,102.1649,99.9086,100.5506,2577491
2002-03-08,100.9133,101.3146,100.3992,100.7978,2803633
2002-03-11,99.1241,99.7799,98.0659,99.0812,935914
2002-03-12,98.3545,100.6595,97.6134,99.0202,502897
2002-03-13,99.246,100.149,98.5884,99.3519,662370
2002-03-14,98.4174,99.3471,97.3715,98.3047,4061307
2002-03-15,98.6294,98.86,97.6331,98.5486,4128842
2002-03-18,96.8404,97.8304,95.2815,96.8624,1215230
2002-03-19,97.6048,99.4215,97.3733,98.4478,4739254
2002-03-20,100.022,101.5144,98.797,99.9531,1733551
2002-03-21,99.2365,100.1358,98.8592,99.6707,4529387
2002-03-22,100.106,101.1221,98.9183,100.1263,4178151
2002-03-25,97.1681,97.7784,96.6272,97.2917,2092789
2002-03-26,95.4575,96.5874,95.4316,95.9702,4018814
2002-03-27,94.7453,97.2869,94.0798,95.6516,846645
2002-03-28,95.2675,96.1939,93.4686,94.4477,3076295
2002-03-29,95.4065,96.0381,94.6521,95.2799,4365082
2002-04-01,96.6573,98.6905,96.5428,97.6107,1072346
2002-04-02,96.2777,97.7836,94.0407,96.2614,2367268
2002-04-03,95.1145,95.5793,94.6436,95.3179,4513927
2002-04-04,95.1329,96.2666,94.9325,95.6067,4658989
2002-04-05,96.4205,98.4487,96.4165,97.4926,2750431
2002-04-08,96.0631,96.7464,95.7182,96.0922,711327
2002-04-09,96.7492,97.2527,94.9673,96.3991,4745216
2002-04-10,97.8859,100.1227,97.5427,98.5488,1276681
2002-04-11,97.7975,97.9459,95.2757,96.634,2346623
2002-04-12,95.4415,96.0886,94.6742,95.1789,4261219
2002-04-15,95.349,95.9444,93.4801,94.7152,995136
2002-04-16,95.1546,95.2073,92.9291,94.1442,2587148
2002-04-17,94.9809,95.2942,94.8694,95.0858,3302133
2002-04-18,95.3189,95.8283,94.6071,95.381,767494
2002-04-19,92.871,94.5173,92.0205,93.3896,2678836
2002-04-22,93.1768,94.3755,93.0661,93.9877,710058
2002-04-23,93.6479,93.8498,92.8719,93.3573,3408408
2002-04-24,94.0605,95.7815,94.0394,94.815,4526839
2002-04-25,95.1142,95.3616,93.4756,94.1224,1415527
2002-04-26,93.8067,94.068,92.7965,93.4248,1677682
2002-04-29,94.53,95.8269,92.2402,94.0523,1082374
2002-04-30,94.9698,96.1304,93.2918,94.9362,2348974
2002-05-01,95.9006,96.0798,94.919,95.4672,517333
2002-05-02,92.874,94.0015,92.8075,93.5743,4536540
2002-05-03,95.0563,95.7109,93.2275,94.1992,930081
2002-05-06,92.4573,93.5607,92.2144,93.0559,3504365
2002-05-07,92.6438,95.0195,92.5945,93.3377,1942500
2002-05-08,91.7551,93.1212,91.1347,91.7749,3967016
2002-05-09,92.2578,92.6933,92.0461,92.2862,730362
2002-05-10,90.286,92.203,89.8286,91.4155,2621752
2002-05-13,90.2238,90.7186,89.0075,90.0373,917575
2002-05-14,90.7772,91.5506,89.7973,90.83,3628622
2002-05-15,92.0445,92.1837,90.4428,91.112,1365444
2002-05-16,91.041,91.6664,89.0421,90.4613,3129437
2002-05-17,92.9918,93.4173,90.9698,92.0688,2331143
2002-05-20,92.9808,93.2192,90.7746,91.6015,1266299
2002-05-21,92.0039,92.2804,90.8526,91.6552,1366901
2002-05-22,91.0743,92.5008,90.8832,91.9698,3077090
2002-05-23,90.4502,92.0604,90.0835,91.3067,1468999
2002-05-24,91.5358,92.5192,90.8752,91.8428,4665125
2002-05-27,90.7078,91.7426,90.1933,91.275,3935639
2002-05-28,91.34,91.4532,90.465,90.8434,2053547
2002-05-29,92.6213,93.9517,91.1555,92.3595,2263525
2002-05-30,91.4916,91.6136,90.6305,91.2316,2722453
2002-05-31,88.3552,88.9527,87.9778,88.6458,4111192
2002-06-03,90.8335,90.9509,89.6947,90.3941,2372381
2002-06-04,92.8394,93.6926,92.7735,93.2208,2347770
2002-06-05,92.7379,93.0192,92.5118,92.7871,3598827
2002-06-06,90.7918,90.843,90.3256,90.6736,1655292
2002-06-07,90.3134,91.1973,89.5912,90.3545,3321578
2002-06-10,91.214,92.2601,88.3465,90.0627,2230786
2002-06-11,89.6896,90.554,89.2016,89.8756,2646755
2002-06-12,88.8905,89.016,88.2814,88.7005,3984370
2002-06-13,89.6315,90.5722,88.02,89.3374,712760
2002-06-14,90.1658,90.3431,89.4009,89.9195,3432328
2002-06-17,88.349,89.8614,86.5985,88.339,1690413
2002-06-18,89.2387,89.9424,88.0007,89.1011,541634
2002-06-19,91.429,92.1594,90.6098,91.3414,1915373
2002-06-20,91.8905,92.8454,90.6386,91.5484,4004749
2002-06-21,91.5999,92.0501,90.6019,91.1968,3796210
2002-06-24,90.4354,91.9053,90.2333,91.0598,1655971
2002-06-25,91.9784,92.1654,91.3573,91.7529,2283293
2002-06-26,89.0791,90.9075,88.0718,89.885,4414854
2002-06-27,89.404,91.6545,89.3754,90.0805,2202372
2002-06-28,89.7683,90.316,88.7788,89.6773,1645534
2002-07-01,92.0694,93.3103,90.0984,91.7064,2506386
2002-07-02,91.6995,91.9954,90.9162,91.5332,4025678
2002-07-03,94.3156,94.3194,92.0466,93.4024,2443927
2002-07-04,92.3343,93.2588,91.5422,92.1918,2817301
2002-07-05,93.4638,93.5095,91.7963,92.8624,3729519
2002-07-08,93.2984,93.6845,92.77,93.2377,4373573
2002-07-09,92.0042,93.0055,91.4462,92.2888,3516388
2002-07-10,92.6287,92.9325,91.9897,92.504,2327553
2002-07-11,93.1446,94.5737,92.7952,93.8786,3932905
2002-07-12,94.6796,94.734,93.1192,93.5332,4009058
2002-07-15,91.3439,92.775,90.2148,91.6716,1433356
2002-07-16,90.7797,93.2999,90.7526,91.6706,3630354
2002-07-17,90.9632,91.341,90.2449,90.7014,3836524
2002-07-18,89.7155,91.6875,89.4458,90.3477,1858237
2002-07-19,89.9019,90.6412,89.8297,90.2773,1832890
2002-07-22,88.1637,88.6606,88.1518,88.466,3533440
2002-07-23,87.1596,87.266,86.3572,86.7847,500279
2002-07-24,86.5461,87.9454,86.4973,87.3056,1807182
2002-07-25,86.5156,87.1931,85.7292,86.7771,3378129
2002-07-26,84.1228,85.1699,83.119,84.1639,2544711
2002-07-29,85.2834,85.3688,84.4092,84.9773,553085
2002-07-30,85.4242,85.4549,85.1099,85.2725,1072434
2002-07-31,85.7566,85.9146,83.9181,84.5621,940973
2002-08-01,83.2875,83.6656,83.0354,83.253,2888558
2002-08-02,83.9511,84.9439,83.0581,84.109,685093
2002-08-05,85.5721,86.0357,83.3764,84.4792,3931896
2002-08-06,86.0378,87.4536,85.8445,86.9468,3228634
2002-08-07,86.7694,88.594,86.5337,87.4038,2768775
2002-08-08,88.6466,88.8254,86.5412,87.829,1435493
2002-08-09,87.1938,89.0229,87.1383,87.6708,1336916
2002-08-12,87.726,89.7556,86.4669,88.552,4141245
2002-08-13,87.9141,90.4193,87.3074,89.2365,3270881
2002-08-14,90.0963,91.6948,89.9498,90.6052,2103382
2002-08-15,90.532,90.5689,89.1558,90.0581,1441497
2002-08-16,88.208,90.42,87.7679,89.6067,2008302
2002-08-19,88.9819,89.3742,88.6836,89.1109,1855891
2002-08-20,89.6372,90.9817,89.1742,89.9785,2816567
2002-08-21,91.5883,92.1316,91.0639,91.6293,1689282
2002-08-22,91.6869,92.3832,89.3962,91.1444,3987680
2002-08-23,90.8281,91.3333,89.8487,90.6992,760498
2002-08-26,91.1468,91.7962,90.2797,91.0599,3633786
2002-08-27,90.9955,91.5436,90.4235,90.8099,528397
2002-08-28,90.8657,92.775,90.5757,91.8717,1429447
2002-08-29,89.1571,90.8798,87.9965,89.4403,4719737
2002-08-30,89.6008,89.8418,87.2978,88.5751,3935784
2002-09-02,87.944,88.1749,86.8882,87.7649,4921251
2002-09-03,84.9655,86.1135,84.8861,85.3719,2780641
2002-09-04,85.5946,86.02,83.3541,84.4073,1119859
2002-09-05,84.4606,84.9155,82.2701,83.5021,4943323
2002-09-06,84.1035,84.53,82.3764,83.3175,3920262
2002-09-09,84.8107,85.1321,83.397,84.4546,2825642
2002-09-10,84.6844,84.6999,83.7865,84.2235,3957392
2002-09-11,82.3905,83.9245,82.3009,83.2047,1787813
2002-09-12,83.2637,84.5839,82.4413,83.1645,4051160
2002-09-13,84.935,84.981,83.5234,84.235,3925138
2002-09-16,83.4566,84.2114,82.524,83.2709,1124982
2002-09-17,82.9269,83.677,81.3158,82.3824,631808
2002-09-18,82.7405,84.3432,81.8317,82.953,4309233
2002-09-19,82.4782,83.906,82.0943,82.7494,3760843
2002-09-20,84.3654,84.3977,82.9005,83.4115,1820609
2002-09-23,83.2515,85.225,82.1334,83.4145,2944308
2002-09-24,84.6244,85.5264,83.4723,84.1366,633073
2002-09-25,82.3361,84.4473,81.6554,83.1147,1290419
2002-09-26,84.5162,84.5943,82.231,83.1192,898274
2002-09-27,82.222,83.3673,81.8229,82.9259,608465
2002-09-30,81.9302,81.9953,81.2381,81.7411,1119433
2002-10-01,79.9218,81.2428,79.3775,80.2379,709613
2002-10-02,82.5399,82.7274,79.1943,80.917,4746616
2002-10-03,80.3724,81.5514,79.6879,80.5931,868041
2002-10-04,79.9203,80.1774,78.1684,79.6264,1091480
2002-10-07,79.7554,80.4622,78.696,79.5505,2694756
2002-10-08,79.9656,82.4836,79.6422,80.6507,3207884
2002-10-09,77.637,79.1708,76.9933,78.489,3684139
2002-10-10,77.4885,77.8722,76.2677,77.1074,938440
2002-10-11,76.4072,76.8833,75.4512,76.2734,1102111
2002-10-14,77.3066,79.3983,76.1499,77.6381,573603
2002-10-15,77.7888,78.4009,77.6402,77.9174,1215362
2002-10-16,78.8918,79.0003,78.3664,78.6539,1359761
2002-10-17,77.8515,78.8565,76.1951,77.6006,4163114
2002-10-18,76.6144,77.1252,75.5192,76.5804,3158988
2002-10-21,76.9292,77.9916,75.9522,77.0084,1525655
2002-10-22,76.9283,77.5093,76.615,77.0777,1031081
2002-10-23,77.6028,78.456,77.0749,77.6025,4225564
2002-10-24,76.8527,78.5652,76.7977,77.4434,3709230
2002-10-25,78.3081,78.3886,76.9573,77.7178,927701
2002-10-28,77.6486,78.2336,77.3101,77.881,3016652
2002-10-29,78.6676,79.8401,77.5724,78.627,4266174
2002-10-30,78.8961,80.4755,78.0186,79.408,1715829
2002-10-31,77.2477,79.0673,76.2454,77.895,3796626
2002-11-01,76.0158,76.3927,75.1937,75.8376,2242785
2002-11-04,77.4277,78.0764,76.1086,76.7701,1164502
2002-11-05,78.3581,78.5944,77.3494,77.8877,1772257
2002-11-06,76.5318,77.351,76.4685,76.9549,2020744
2002-11-07,75.6897,75.7849,75.0294,75.2715,677829
2002-11-08,76.0634,76.1292,74.6106,75.3761,1999005
2002-11-11,77.2984,77.3182,75.4935,76.238,4847141
2002-11-12,77.7764,78.8303,77.6206,77.916,1102295
2002-11-13,78.4048,79.0882,77.7569,78.4159,551429
2002-11-14,78.5864,78.6496,77.6122,78.0826,2197032
2002-11-15,77.5124,77.658,77.0539,77.2656,4828571
2002-11-18,76.2287,78.1263,76.1071,77.2917,3550258
2002-11-19,77.4708,77.5752,76.7699,77.03,2810569
2002-11-20,76.4401,76.5746,75.7416,76.1127,3787470
2002-11-21,78.4058,78.9177,76.5892,78.0227,544800
2002-11-22,79.636,80.2585,79.2001,79.7281,1413067
2002-11-25,80.7225,81.542,79.3133,80.8386,4290932
2002-11-26,80.1878,80.5865,79.1831,79.9662,3748031
2002-11-27,80.9519,82.2378,80.1066,80.8071,2575267
2002-11-28,81.6788,81.9761,80.5999,81.446,1699973
2002-11-29,81.7867,82.5085,81.5153,81.896,1523974
2002-12-02,82.7334,84.1732,82.4095,83.15,691266
2002-12-03,84.8289,85.1844,82.6653,83.8032,4470113
2002-12-04,84.5946,85.5182,84.1203,84.5676,1375853
2002-12-05,84.2908,86.6966,84.146,85.2334,4163985
2002-12-06,86.4303,86.7921,84.6294,85.5998,2040067
2002-12-09,84.2224,84.7419,82.1575,83.8039,4590916
2002-12-10,84.3758,84.8822,82.3197,83.9048,661584
2002-12-11,83.2523,83.7578,82.9909,83.3634,2826289
2002-12-12,82.3726,83.6746,80.393,82.1093,928859
2002-12-13,82.4337,85.5422,82.3899,83.8,506994
2002-12-16,84.2263,86.9631,84.2201,85.5739,2103113
2002-12-17,86.6755,87.296,86.4584,86.9985,3367506
2002-12-18,87.0012,88.2101,85.6633,87.2828,4660642
2002-12-19,89.1181,90.2548,87.4108,88.7268,1181388
2002-12-20,88.0093,89.4762,87.7835,88.7573,3361110
2002-12-23,90.2731,90.6628,87.7178,88.9914,4108817
2002-12-24,88.782,88.8798,86.4626,87.8489,4704701
2002-12-25,87.5107,90.1306,87.1561,88.286,1753971
2002-12-26,89.4844,89.8445,87.8,88.3677,667563
2002-12-27,87.138,87.4671,86.6139,87.0145,4804665
2002-12-30,87.2302,88.9375,85.5064,86.9784,4406435
2002-12-31,87.0424,87.6405,86.4699,86.9126,1640630
2003-01-01,89.3075,89.6547,88.2668,88.8255,1110636
2003-01-02,89.4998,90.8533,89.1423,89.8018,2902149
2003-01-03,89.8547,90.1978,89.3205,89.8321,1566249
2003-01-06,89.8224,90.9684,89.4169,90.1187,3036946
2003-01-07,89.4758,91.1277,89.322,90.1846,951419
2003-01-08,90.4332,92.1146,88.354,89.9832,4673033
2003-01-09,87.7491,89.6855,87.0379,88.8397,2350386
2003-01-10,89.4026,90.1241,87.3204,88.6966,1133446
2003-01-13,88.1565,88.5029,87.5122,87.9236,1411032
2003-01-14,85.5563,87.6148,84.961,86.6316,3491351
2003-01-15,87.4571,87.5711,86.7475,87.1821,3827086
2003-01-16,87.369,88.9083,86.551,87.6099,978132
2003-01-17,86.4262,86.8637,85.3599,85.7687,3897165
2003-01-20,85.1075,87.3282,84.2972,85.6596,4709129
2003-01-21,86.1263,87.7839,85.7207,86.7066,1807193
2003-01-22,88.3959,88.6154,87.0442,87.8333,3275961
2003-01-23,89.4773,89.707,86.8831,88.939,4099052
2003-01-24,88.5309,90.1735,87.6384,88.9983,4738442
2003-01-27,87.5105,89.5988,86.5503,88.118,1236443
2003-01-28,87.2634,87.73,86.1612,86.9969,4498276
2003-01-29,87.2582,88.3469,86.9378,87.3749,681140
2003-01-30,88.6068,88.814,87.288,87.791,2993278
2003-01-31,88.5551,89.8028,88.5444,89.1756,1242683
2003-02-03,89.9652,91.5779,89.698,90.3786,1009593
2003-02-04,89.2429,91.7437,88.8996,90.2533,1605994
2003-02-05,88.5307,89.5397,88.0606,88.9336,1205436
2003-02-06,89.9262,90.2114,88.0806,88.6114,726475
2003-02-07,88.8197,89.2584,88.0398,88.8605,1851821
2003-02-10,87.5094,89.9455,87.2161,88.663,994038
2003-02-11,87.4963,89.6371,87.3128,88.0679,2224576
2003-02-12,88.2586,89.5855,87.7207,88.3532,1862162
2003-02-13,88.057,88.6698,87.0579,87.8381,2842243
2003-02-14,87.0588,87.6364,86.2146,87.196,4336009
2003-02-17,86.947,87.9248,86.8209,87.54,1130560
2003-02-18,87.426,87.5853,86.9194,87.1361,4349624
2003-02-19,87.4151,87.9008,86.5801,87.4092,2925828
2003-02-20,89.3575,89.4154,85.9967,87.7138,4971090
2003-02-21,86.7541,87.3865,85.973,86.5399,2334394
2003-02-24,85.6699,86.3904,85.3193,86.0588,941033
2003-02-25,86.7026,88.5278,86.4553,87.574,1445933
2003-02-26,87.0157,87.1032,86.0215,86.3786,508286
2003-02-27,83.4808,84.6505,83.435,84.229,4398094
2003-02-28,82.3518,83.9552,81.4933,82.3845,3045251
2003-03-03,82.308,82.6297,81.9442,82.4298,4469090
2003-03-04,82.698,83.5199,81.6095,82.4769,3214604
2003-03-05,82.6058,83.2141,81.7578,82.377,4702557
2003-03-06,83.7924,84.12,82.962,83.6028,1562787
2003-03-07,80.8186,81.5811,80.7064,80.9801,1993753
2003-03-10,81.588,81.8078,81.0246,81.382,4086687
2003-03-11,83.5926,83.7353,82.4444,82.9378,4198673
2003-03-12,80.1758,82.4225,80.1053,81.8393,4801786
2003-03-13,80.4924,81.9428,80.4385,81.4835,4491479
2003-03-14,81.2244,81.233,80.2385,80.7668,1992591
2003-03-17,79.7143,80.6784,79.2772,79.9206,3539533
2003-03-18,79.3966,81.4096,77.7156,79.6242,4756260
2003-03-19,80.7651,81.2212,80.5601,81.0161,1693426
2003-03-20,83.4788,84.5055,82.1905,82.8388,969232
2003-03-21,82.9564,83.3543,81.9753,82.522,2764769
2003-03-24,84.7038,85.1678,83.2347,84.4472,2640382
2003-03-25,84.3192,84.8825,84.0087,84.5001,3623895
2003-03-26,86.114,86.6277,85.933,86.3145,1387258
2003-03-27,86.0204,86.7402,85.1525,86.2351,2518665
2003-03-28,86.2531,87.0741,85.7408,86.3882,3129943
2003-03-31,87.133,87.9218,85.8345,86.7852,3122484
2003-04-01,90.2472,91.1392,88.843,90.1777,820085
2003-04-02,92.2331,92.4999,89.9718,91.1219,958997
2003-04-03,89.7018,90.7747,89.6976,90.3699,2769633
2003-04-04,91.0097,93.0407,90.7793,91.4451,2168088
2003-04-07,91.5494,91.8418,90.4707,91.0671,1279272
2003-04-08,90.7249,91.7785,89.2485,90.5516,4124230
2003-04-09,90.7181,92.7814,90.5805,91.5626,2378528
2003-04-10,92.2444,92.3567,90.4007,91.6151,3106089
2003-04-11,92.7667,93.9728,90.5229,91.9402,3596234
2003-04-14,91.9755,92.908,91.0939,91.9741,3762067
2003-04-15,93.2165,93.7405,91.3632,92.3648,2002033
2003-04-16,93.0967,93.7466,92.1378,92.8556,610042
2003-04-17,90.3492,91.8773,89.439,90.7403,2932011
2003-04-18,91.0931,92.4143,90.5359,91.4873,1578288
2003-04-21,90.3424,90.805,89.9587,90.4336,4871725
2003-04-22,88.4145,89.5898,87.35,88.8997,4526979
2003-04-23,89.1586,89.3738,88.6266,88.8552,4438925
2003-04-24,88.6716,89.9794,87.4978,88.9626,4021491
2003-04-25,87.8799,88.9075,87.8608,88.2429,4986350
2003-04-28,89.4834,90.0687,88.2127,89.1451,4801895
2003-04-29,85.9897,88.4656,85.8045,87.7384,1296685
2003-04-30,87.583,87.6845,87.0239,87.3285,3265418
2003-05-01,87.0006,87.4304,85.9568,86.735,2723597
2003-05-02,86.8213,87.3305,86.0644,86.7039,642717
2003-05-05,86.6693,88.5688,85.0888,87.0119,4029082
